county,precinct,office,district,party,candidate,absentee,early_votes,election_day,votes
City & County of Honolulu,26-04,State Representative,26,D,"SAIKI, Scott K.",103,7,0,110
City & County of Honolulu,26-05,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",48,2,0,50
City & County of Honolulu,26-05,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",1,0,0,1
City & County of Honolulu,26-05,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",1,0,0,1
City & County of Honolulu,26-05,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",147,5,0,152
City & County of Honolulu,26-05,US Senator,,D,"HIRONO, Mazie",127,4,0,131
City & County of Honolulu,26-05,US Senator,,R,"LINGLE, Linda",67,3,0,70
City & County of Honolulu,26-05,US Representative,1,R,"DJOU, Charles K.",68,2,0,70
City & County of Honolulu,26-05,US Representative,1,D,"HANABUSA, Colleen W.",124,5,0,129
City & County of Honolulu,26-05,State Senator,11,R,"FENTON, Larry",32,2,0,34
City & County of Honolulu,26-05,State Senator,11,D,"TANIGUCHI, Brian T.",141,5,0,146
City & County of Honolulu,26-05,State Representative,26,R,"AU, Tiffany H.Y.",53,4,0,57
City & County of Honolulu,26-05,State Representative,26,D,"SAIKI, Scott K.",128,3,0,131
City & County of Honolulu,26-06,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",204,89,137,430
City & County of Honolulu,26-06,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",1,0,6,7
City & County of Honolulu,26-06,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",3,2,8,13
City & County of Honolulu,26-06,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",489,194,326,1009
City & County of Honolulu,26-06,US Senator,,D,"HIRONO, Mazie",410,172,254,836
City & County of Honolulu,26-06,US Senator,,R,"LINGLE, Linda",275,108,216,599
City & County of Honolulu,26-06,US Representative,1,R,"DJOU, Charles K.",296,116,215,627
City & County of Honolulu,26-06,US Representative,1,D,"HANABUSA, Colleen W.",385,163,247,795
City & County of Honolulu,26-06,State Senator,12,D,"GALUTERIA, Brickwood M.",408,178,263,849
City & County of Honolulu,26-06,State Senator,12,R,"LARSON, Liz",207,87,149,443
City & County of Honolulu,26-06,State Representative,26,R,"AU, Tiffany H.Y.",230,101,176,507
City & County of Honolulu,26-06,State Representative,26,D,"SAIKI, Scott K.",418,166,235,819
City & County of Honolulu,26-07,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",186,77,179,442
City & County of Honolulu,26-07,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",9,2,3,14
City & County of Honolulu,26-07,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",2,3,6,11
City & County of Honolulu,26-07,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",357,140,329,826
City & County of Honolulu,26-07,US Senator,,D,"HIRONO, Mazie",307,125,277,709
City & County of Honolulu,26-07,US Senator,,R,"LINGLE, Linda",239,96,239,574
City & County of Honolulu,26-07,US Representative,1,R,"DJOU, Charles K.",268,100,249,617
City & County of Honolulu,26-07,US Representative,1,D,"HANABUSA, Colleen W.",276,122,265,663
City & County of Honolulu,26-07,State Representative,26,R,"AU, Tiffany H.Y.",205,87,217,509
City & County of Honolulu,26-07,State Representative,26,D,"SAIKI, Scott K.",305,121,253,679
City & County of Honolulu,27-01,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",23,7,17,47
City & County of Honolulu,27-01,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",0,0,0,0
City & County of Honolulu,27-01,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",0,0,0,0
City & County of Honolulu,27-01,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",96,19,70,185
City & County of Honolulu,27-01,US Senator,,D,"HIRONO, Mazie",79,11,55,145
City & County of Honolulu,27-01,US Senator,,R,"LINGLE, Linda",39,13,31,83
City & County of Honolulu,27-01,US Representative,1,R,"DJOU, Charles K.",46,13,37,96
City & County of Honolulu,27-01,US Representative,1,D,"HANABUSA, Colleen W.",72,13,47,132
City & County of Honolulu,27-01,State Representative,27,R,"CHING, Corinne Wei Lan",36,8,27,71
City & County of Honolulu,27-01,State Representative,27,D,"OHNO, Takashi",81,17,59,157
City & County of Honolulu,27-02,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",222,30,252,504
City & County of Honolulu,27-02,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",7,1,5,13
City & County of Honolulu,27-02,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",1,1,11,13
City & County of Honolulu,27-02,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",658,106,744,1508
City & County of Honolulu,27-02,US Senator,,D,"HIRONO, Mazie",537,86,608,1231
City & County of Honolulu,27-02,US Senator,,R,"LINGLE, Linda",342,52,382,776
City & County of Honolulu,27-02,US Representative,1,R,"DJOU, Charles K.",382,54,406,842
City & County of Honolulu,27-02,US Representative,1,D,"HANABUSA, Colleen W.",486,84,577,1147
City & County of Honolulu,27-02,State Representative,27,R,"CHING, Corinne Wei Lan",407,76,452,935
City & County of Honolulu,27-02,State Representative,27,D,"OHNO, Takashi",453,57,511,1021
City & County of Honolulu,27-03,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",503,95,526,1124
City & County of Honolulu,27-03,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",7,1,15,23
City & County of Honolulu,27-03,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",13,5,26,44
City & County of Honolulu,27-03,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",1494,287,1568,3349
City & County of Honolulu,27-03,US Senator,,D,"HIRONO, Mazie",1252,249,1301,2802
City & County of Honolulu,27-03,US Senator,,R,"LINGLE, Linda",744,137,802,1683
City & County of Honolulu,27-03,US Representative,1,R,"DJOU, Charles K.",857,151,922,1930
City & County of Honolulu,27-03,US Representative,1,D,"HANABUSA, Colleen W.",1129,232,1174,2535
City & County of Honolulu,27-03,State Representative,27,R,"CHING, Corinne Wei Lan",836,168,885,1889
City & County of Honolulu,27-03,State Representative,27,D,"OHNO, Takashi",1133,209,1191,2533
City & County of Honolulu,27-04,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",165,43,237,445
City & County of Honolulu,27-04,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",1,2,4,7
City & County of Honolulu,27-04,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",7,1,6,14
City & County of Honolulu,27-04,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",499,115,609,1223
City & County of Honolulu,27-04,US Senator,,D,"HIRONO, Mazie",411,97,525,1033
City & County of Honolulu,27-04,US Senator,,R,"LINGLE, Linda",258,58,324,640
City & County of Honolulu,27-04,US Representative,1,R,"DJOU, Charles K.",283,67,383,733
City & County of Honolulu,27-04,US Representative,1,D,"HANABUSA, Colleen W.",380,93,463,936
City & County of Honolulu,27-04,State Representative,27,R,"CHING, Corinne Wei Lan",272,60,294,626
City & County of Honolulu,27-04,State Representative,27,D,"OHNO, Takashi",392,98,539,1029
City & County of Honolulu,27-05,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",33,3,0,36
City & County of Honolulu,27-05,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",0,0,0,0
City & County of Honolulu,27-05,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",0,1,0,1
City & County of Honolulu,27-05,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",118,4,0,122
City & County of Honolulu,27-05,US Senator,,D,"HIRONO, Mazie",99,5,0,104
City & County of Honolulu,27-05,US Senator,,R,"LINGLE, Linda",50,3,0,53
City & County of Honolulu,27-05,US Representative,1,R,"DJOU, Charles K.",66,3,0,69
City & County of Honolulu,27-05,US Representative,1,D,"HANABUSA, Colleen W.",81,5,0,86
City & County of Honolulu,27-05,State Representative,27,R,"CHING, Corinne Wei Lan",49,3,0,52
City & County of Honolulu,27-05,State Representative,27,D,"OHNO, Takashi",98,5,0,103
City & County of Honolulu,28-01,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",93,15,205,313
City & County of Honolulu,28-01,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",0,0,4,4
City & County of Honolulu,28-01,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",2,0,5,7
City & County of Honolulu,28-01,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",428,60,612,1100
City & County of Honolulu,28-01,US Senator,,D,"HIRONO, Mazie",368,50,543,961
City & County of Honolulu,28-01,US Senator,,R,"LINGLE, Linda",152,24,280,456
City & County of Honolulu,28-01,US Representative,1,R,"DJOU, Charles K.",198,31,339,568
City & County of Honolulu,28-01,US Representative,1,D,"HANABUSA, Colleen W.",314,42,467,823
City & County of Honolulu,28-01,State Representative,28,R,"KAAPU, Carole Kauhiwai",100,23,145,268
City & County of Honolulu,28-01,State Representative,28,D,"MIZUNO, John M.",409,50,656,1115
City & County of Honolulu,28-02,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",104,20,121,245
City & County of Honolulu,28-02,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",1,0,2,3
City & County of Honolulu,28-02,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",2,3,3,8
City & County of Honolulu,28-02,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",275,46,426,747
City & County of Honolulu,28-02,US Senator,,D,"HIRONO, Mazie",240,43,366,649
City & County of Honolulu,28-02,US Senator,,R,"LINGLE, Linda",136,26,181,343
City & County of Honolulu,28-02,US Representative,1,R,"DJOU, Charles K.",144,30,245,419
City & County of Honolulu,28-02,US Representative,1,D,"HANABUSA, Colleen W.",228,38,300,566
City & County of Honolulu,28-02,State Representative,28,R,"KAAPU, Carole Kauhiwai",79,24,126,229
City & County of Honolulu,28-02,State Representative,28,D,"MIZUNO, John M.",292,43,402,737
City & County of Honolulu,28-03,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",268,52,418,738
City & County of Honolulu,28-03,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",5,1,13,19
City & County of Honolulu,28-03,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",6,3,5,14
City & County of Honolulu,28-03,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",799,134,1196,2129
City & County of Honolulu,28-03,US Senator,,D,"HIRONO, Mazie",702,118,1038,1858
City & County of Honolulu,28-03,US Senator,,R,"LINGLE, Linda",372,70,582,1024
City & County of Honolulu,28-03,US Representative,1,R,"DJOU, Charles K.",408,73,664,1145
City & County of Honolulu,28-03,US Representative,1,D,"HANABUSA, Colleen W.",660,113,938,1711
City & County of Honolulu,28-03,State Representative,28,R,"KAAPU, Carole Kauhiwai",255,57,381,693
City & County of Honolulu,28-03,State Representative,28,D,"MIZUNO, John M.",774,126,1200,2100
City & County of Honolulu,28-04,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",43,8,65,116
City & County of Honolulu,28-04,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",1,0,2,3
City & County of Honolulu,28-04,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",2,0,3,5
City & County of Honolulu,28-04,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",173,25,291,489
City & County of Honolulu,28-04,US Senator,,D,"HIRONO, Mazie",144,18,247,409
City & County of Honolulu,28-04,US Senator,,R,"LINGLE, Linda",76,15,110,201
City & County of Honolulu,28-04,US Representative,1,R,"DJOU, Charles K.",82,14,140,236
City & County of Honolulu,28-04,US Representative,1,D,"HANABUSA, Colleen W.",139,18,217,374
City & County of Honolulu,28-04,State Representative,28,R,"KAAPU, Carole Kauhiwai",39,7,62,108
City & County of Honolulu,28-04,State Representative,28,D,"MIZUNO, John M.",178,22,292,492
City & County of Honolulu,29-01,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",215,49,219,483
City & County of Honolulu,29-01,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",11,1,5,17
City & County of Honolulu,29-01,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",9,0,9,18
City & County of Honolulu,29-01,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",618,152,540,1310
City & County of Honolulu,29-01,US Senator,,D,"HIRONO, Mazie",495,123,426,1044
City & County of Honolulu,29-01,US Senator,,R,"LINGLE, Linda",344,71,331,746
City & County of Honolulu,29-01,US Representative,1,R,"DJOU, Charles K.",373,77,358,808
City & County of Honolulu,29-01,US Representative,1,D,"HANABUSA, Colleen W.",462,122,387,971
City & County of Honolulu,29-02,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",112,24,150,286
City & County of Honolulu,29-02,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",0,0,7,7
City & County of Honolulu,29-02,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",4,0,7,11
City & County of Honolulu,29-02,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",301,54,438,793
City & County of Honolulu,29-02,US Senator,,D,"HIRONO, Mazie",241,52,381,674
City & County of Honolulu,29-02,US Senator,,R,"LINGLE, Linda",170,25,205,400
City & County of Honolulu,29-02,US Representative,1,R,"DJOU, Charles K.",196,29,244,469
City & County of Honolulu,29-02,US Representative,1,D,"HANABUSA, Colleen W.",210,49,337,596
City & County of Honolulu,29-03,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",89,22,157,268
City & County of Honolulu,29-03,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",0,0,4,4
City & County of Honolulu,29-03,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",4,0,5,9
City & County of Honolulu,29-03,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",339,39,472,850
City & County of Honolulu,29-03,US Senator,,D,"HIRONO, Mazie",305,34,405,744
City & County of Honolulu,29-03,US Senator,,R,"LINGLE, Linda",122,27,221,370
City & County of Honolulu,29-03,US Representative,1,R,"DJOU, Charles K.",149,35,259,443
City & County of Honolulu,29-03,US Representative,1,D,"HANABUSA, Colleen W.",281,26,363,670
City & County of Honolulu,29-04,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",47,9,69,125
City & County of Honolulu,29-04,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",0,0,4,4
City & County of Honolulu,29-04,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",3,0,1,4
City & County of Honolulu,29-04,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",139,22,177,338
City & County of Honolulu,29-04,US Senator,,D,"HIRONO, Mazie",132,17,154,303
City & County of Honolulu,29-04,US Senator,,R,"LINGLE, Linda",56,14,94,164
City & County of Honolulu,29-04,US Representative,1,R,"DJOU, Charles K.",69,13,129,211
City & County of Honolulu,29-04,US Representative,1,D,"HANABUSA, Colleen W.",120,18,120,258
City & County of Honolulu,30-01,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",81,15,152,248
City & County of Honolulu,30-01,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",2,0,2,4
City & County of Honolulu,30-01,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",2,0,5,7
City & County of Honolulu,30-01,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",313,48,471,832
City & County of Honolulu,30-01,US Senator,,D,"HIRONO, Mazie",284,43,419,746
City & County of Honolulu,30-01,US Senator,,R,"LINGLE, Linda",113,20,205,338
City & County of Honolulu,30-01,US Representative,1,R,"DJOU, Charles K.",137,23,249,409
City & County of Honolulu,30-01,US Representative,1,D,"HANABUSA, Colleen W.",259,40,371,670
City & County of Honolulu,30-02,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",232,18,158,408
City & County of Honolulu,30-02,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",2,0,1,3
City & County of Honolulu,30-02,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",3,0,2,5
City & County of Honolulu,30-02,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",822,67,442,1331
City & County of Honolulu,30-02,US Senator,,D,"HIRONO, Mazie",715,62,401,1178
City & County of Honolulu,30-02,US Senator,,R,"LINGLE, Linda",346,21,198,565
City & County of Honolulu,30-02,US Representative,1,R,"DJOU, Charles K.",366,27,267,660
City & County of Honolulu,30-02,US Representative,1,D,"HANABUSA, Colleen W.",691,56,330,1077
City & County of Honolulu,30-03,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",25,12,96,133
City & County of Honolulu,30-03,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",0,0,0,0
City & County of Honolulu,30-03,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",0,0,2,2
City & County of Honolulu,30-03,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",43,8,94,145
City & County of Honolulu,30-03,US Senator,,D,"HIRONO, Mazie",29,7,73,109
City & County of Honolulu,30-03,US Senator,,R,"LINGLE, Linda",34,13,114,161
City & County of Honolulu,30-03,US Representative,1,R,"DJOU, Charles K.",31,12,117,160
City & County of Honolulu,30-03,US Representative,1,D,"HANABUSA, Colleen W.",32,8,66,106
City & County of Honolulu,30-04,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",54,4,114,172
City & County of Honolulu,30-04,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",1,0,2,3
City & County of Honolulu,30-04,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",1,0,1,2
City & County of Honolulu,30-04,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",179,27,319,525
City & County of Honolulu,30-04,US Senator,,D,"HIRONO, Mazie",167,25,284,476
City & County of Honolulu,30-04,US Senator,,R,"LINGLE, Linda",63,5,146,214
City & County of Honolulu,30-04,US Representative,1,R,"DJOU, Charles K.",83,8,197,288
City & County of Honolulu,30-04,US Representative,1,D,"HANABUSA, Colleen W.",149,22,229,400
City & County of Honolulu,30-04,State Senator,16,R,"GRECO, Mike",44,5,122,171
City & County of Honolulu,30-04,State Senator,16,D,"IGE, David Y.",173,23,275,471
City & County of Honolulu,31-01,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",157,21,215,393
City & County of Honolulu,31-01,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",1,0,3,4
City & County of Honolulu,31-01,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",0,0,6,6
City & County of Honolulu,31-01,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",431,56,551,1038
City & County of Honolulu,31-01,US Senator,,D,"HIRONO, Mazie",364,45,482,891
City & County of Honolulu,31-01,US Senator,,R,"LINGLE, Linda",209,31,291,531
City & County of Honolulu,31-01,US Representative,1,R,"DJOU, Charles K.",233,36,364,633
City & County of Honolulu,31-01,US Representative,1,D,"HANABUSA, Colleen W.",349,39,406,794
City & County of Honolulu,31-01,State Representative,31,R,"JOHANSON, Aaron Ling",432,51,553,1036
City & County of Honolulu,31-01,State Representative,31,D,"SHARSH, Lei",131,18,179,328
City & County of Honolulu,31-02,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",23,9,79,111
City & County of Honolulu,31-02,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",1,0,2,3
City & County of Honolulu,31-02,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",1,0,3,4
City & County of Honolulu,31-02,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",15,7,99,121
City & County of Honolulu,31-02,US Senator,,D,"HIRONO, Mazie",14,7,88,109
City & County of Honolulu,31-02,US Senator,,R,"LINGLE, Linda",20,9,93,122
City & County of Honolulu,31-02,US Representative,1,R,"DJOU, Charles K.",21,12,97,130
City & County of Honolulu,31-02,US Representative,1,D,"HANABUSA, Colleen W.",14,4,77,95
City & County of Honolulu,31-02,State Representative,31,R,"JOHANSON, Aaron Ling",20,11,88,119
City & County of Honolulu,31-02,State Representative,31,D,"SHARSH, Lei",12,5,71,88
City & County of Honolulu,31-03,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",293,50,526,869
City & County of Honolulu,31-03,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",5,0,9,14
City & County of Honolulu,31-03,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",2,3,13,18
City & County of Honolulu,31-03,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",544,94,1104,1742
City & County of Honolulu,31-03,US Senator,,D,"HIRONO, Mazie",448,74,885,1407
City & County of Honolulu,31-03,US Senator,,R,"LINGLE, Linda",386,74,749,1209
City & County of Honolulu,31-03,US Representative,1,R,"DJOU, Charles K.",414,81,832,1327
City & County of Honolulu,31-03,US Representative,1,D,"HANABUSA, Colleen W.",417,65,785,1267
City & County of Honolulu,31-03,State Representative,31,R,"JOHANSON, Aaron Ling",520,99,1015,1634
City & County of Honolulu,31-03,State Representative,31,D,"SHARSH, Lei",273,42,543,858
City & County of Honolulu,31-04,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",40,7,65,112
City & County of Honolulu,31-04,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",0,0,0,0
City & County of Honolulu,31-04,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",2,1,2,5
City & County of Honolulu,31-04,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",93,22,119,234
City & County of Honolulu,31-04,US Senator,,D,"HIRONO, Mazie",63,18,93,174
City & County of Honolulu,31-04,US Senator,,R,"LINGLE, Linda",69,12,91,172
City & County of Honolulu,31-04,US Representative,1,R,"DJOU, Charles K.",74,11,109,194
City & County of Honolulu,31-04,US Representative,1,D,"HANABUSA, Colleen W.",61,19,70,150
City & County of Honolulu,31-04,State Representative,31,R,"JOHANSON, Aaron Ling",77,9,110,196
City & County of Honolulu,31-04,State Representative,31,D,"SHARSH, Lei",39,18,64,121
City & County of Honolulu,31-05,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",0,0,0,0
City & County of Honolulu,31-05,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",0,0,0,0
City & County of Honolulu,31-05,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",0,0,0,0
City & County of Honolulu,31-05,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",0,0,0,0
City & County of Honolulu,31-05,US Senator,,D,"HIRONO, Mazie",0,0,0,0
City & County of Honolulu,31-05,US Senator,,R,"LINGLE, Linda",0,0,0,0
City & County of Honolulu,31-05,US Representative,1,R,"DJOU, Charles K.",0,0,0,0
City & County of Honolulu,31-05,US Representative,1,D,"HANABUSA, Colleen W.",0,0,0,0
City & County of Honolulu,31-05,State Senator,16,R,"GRECO, Mike",0,0,0,0
City & County of Honolulu,31-05,State Senator,16,D,"IGE, David Y.",0,0,0,0
City & County of Honolulu,31-05,State Representative,31,R,"JOHANSON, Aaron Ling",0,0,0,0
City & County of Honolulu,31-05,State Representative,31,D,"SHARSH, Lei",0,0,0,0
,31-06,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",219,33,351,603
,31-06,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",2,2,3,7
,31-06,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",1,3,5,9
,31-06,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",508,82,715,1305
,31-06,US Senator,,D,"HIRONO, Mazie",480,68,615,1163
,31-06,US Senator,,R,"LINGLE, Linda",246,51,447,744
,31-06,US Representative,1,R,"DJOU, Charles K.",285,51,512,848
,31-06,US Representative,1,D,"HANABUSA, Colleen W.",435,68,537,1040
,31-06,State Senator,16,R,"GRECO, Mike",161,38,302,501
,31-06,State Senator,16,D,"IGE, David Y.",511,75,675,1261
,31-06,State Representative,31,R,"JOHANSON, Aaron Ling",391,68,573,1032
,31-06,State Representative,31,D,"SHARSH, Lei",285,46,417,748
City & County of Honolulu,32-01,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",155,32,214,401
City & County of Honolulu,32-01,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",4,0,3,7
City & County of Honolulu,32-01,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",6,0,7,13
City & County of Honolulu,32-01,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",539,54,518,1111
City & County of Honolulu,32-01,US Senator,,D,"HIRONO, Mazie",464,38,431,933
City & County of Honolulu,32-01,US Senator,,R,"LINGLE, Linda",230,47,309,586
City & County of Honolulu,32-01,US Representative,1,R,"DJOU, Charles K.",285,48,331,664
City & County of Honolulu,32-01,US Representative,1,D,"HANABUSA, Colleen W.",412,37,397,846
City & County of Honolulu,32-01,State Representative,32,D,"ICHIYAMA, Linda E.",493,47,464,1004
City & County of Honolulu,32-01,State Representative,32,R,"SHIMIZU, Garner Musashi",208,36,260,504
City & County of Honolulu,32-02,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",402,44,484,930
City & County of Honolulu,32-02,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",12,1,7,20
City & County of Honolulu,32-02,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",11,6,12,29
City & County of Honolulu,32-02,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",991,180,1188,2359
City & County of Honolulu,32-02,US Senator,,D,"HIRONO, Mazie",857,144,948,1949
City & County of Honolulu,32-02,US Senator,,R,"LINGLE, Linda",544,85,717,1346
City & County of Honolulu,32-02,US Representative,1,R,"DJOU, Charles K.",587,102,832,1521
City & County of Honolulu,32-02,US Representative,1,D,"HANABUSA, Colleen W.",814,131,819,1764
City & County of Honolulu,32-02,State Representative,32,D,"ICHIYAMA, Linda E.",1003,178,1095,2276
City & County of Honolulu,32-02,State Representative,32,R,"SHIMIZU, Garner Musashi",383,49,525,957
City & County of Honolulu,32-03,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",365,39,532,936
City & County of Honolulu,32-03,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",4,0,4,8
City & County of Honolulu,32-03,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",5,2,18,25
City & County of Honolulu,32-03,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",980,109,1386,2475
City & County of Honolulu,32-03,US Senator,,D,"HIRONO, Mazie",855,92,1139,2086
City & County of Honolulu,32-03,US Senator,,R,"LINGLE, Linda",488,55,787,1330
City & County of Honolulu,32-03,US Representative,1,R,"DJOU, Charles K.",569,65,893,1527
City & County of Honolulu,32-03,US Representative,1,D,"HANABUSA, Colleen W.",773,84,1008,1865
City & County of Honolulu,32-03,State Representative,32,D,"ICHIYAMA, Linda E.",996,106,1325,2427
City & County of Honolulu,32-03,State Representative,32,R,"SHIMIZU, Garner Musashi",326,36,552,914
City & County of Honolulu,33-01,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",237,28,270,535
City & County of Honolulu,33-01,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",3,0,0,3
City & County of Honolulu,33-01,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",11,0,5,16
City & County of Honolulu,33-01,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",672,79,806,1557
City & County of Honolulu,33-01,US Senator,,D,"HIRONO, Mazie",592,59,688,1339
City & County of Honolulu,33-01,US Senator,,R,"LINGLE, Linda",323,49,384,756
City & County of Honolulu,33-01,US Representative,1,R,"DJOU, Charles K.",382,45,455,882
City & County of Honolulu,33-01,US Representative,1,D,"HANABUSA, Colleen W.",537,63,610,1210
City & County of Honolulu,33-01,State Representative,33,R,"KONG, Sam",294,39,435,768
