county,precinct,office,district,party,candidate,absentee,early_votes,election_day,votes
City & County of Honolulu,29-01,State Senate,14,D,"KIM, Donna Mercado",0,0,963,963
City & County of Honolulu,29-01,State Representative,29,R,"HARDING, Ken",0,0,225,225
City & County of Honolulu,29-01,State Representative,29,D,"MANAHAN, Joey",0,0,968,968
City & County of Honolulu,29-02,US Senator,,G,"BREWER, Jim",0,0,47,47
City & County of Honolulu,29-02,US Senator,,R,"CAVASSO, Cam",0,0,150,150
City & County of Honolulu,29-02,US Senator,,D,"INOUYE, Daniel K.",0,0,923,923
City & County of Honolulu,29-02,US Senator,,N,"JARRETT, Jeff",0,0,7,7
City & County of Honolulu,29-02,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,18,18
City & County of Honolulu,29-02,US Representative,1,R,"DJOU, Charles",0,0,450,450
City & County of Honolulu,29-02,US Representative,1,D,"HANABUSA, Colleen",0,0,656,656
City & County of Honolulu,29-02,Governor,,D,ABERCROMBIE / SCHATZ,0,0,792,792
City & County of Honolulu,29-02,Governor,,R,AIONA / FINNEGAN,0,0,385,385
City & County of Honolulu,29-02,Governor,,F,CUNNINGHAM / SPENCE,0,0,5,5
City & County of Honolulu,29-02,Governor,,N,POLLARD / KAMA,0,0,4,4
City & County of Honolulu,29-02,State Senate,13,D,"CHUN OAKLAND, Suzanne N.J.",0,0,843,843
City & County of Honolulu,29-02,State Senate,13,R,"FRANKLIN, Judy C.",0,0,242,242
City & County of Honolulu,29-02,State Representative,29,R,"HARDING, Ken",0,0,200,200
City & County of Honolulu,29-02,State Representative,29,D,"MANAHAN, Joey",0,0,906,906
City & County of Honolulu,30-01,US Senator,,G,"BREWER, Jim",0,0,24,24
City & County of Honolulu,30-01,US Senator,,R,"CAVASSO, Cam",0,0,178,178
City & County of Honolulu,30-01,US Senator,,D,"INOUYE, Daniel K.",0,0,890,890
City & County of Honolulu,30-01,US Senator,,N,"JARRETT, Jeff",0,0,7,7
City & County of Honolulu,30-01,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,5,5
City & County of Honolulu,30-01,US Representative,1,R,"DJOU, Charles",0,0,470,470
City & County of Honolulu,30-01,US Representative,1,D,"HANABUSA, Colleen",0,0,599,599
City & County of Honolulu,30-01,Governor,,D,ABERCROMBIE / SCHATZ,0,0,682,682
City & County of Honolulu,30-01,Governor,,R,AIONA / FINNEGAN,0,0,466,466
City & County of Honolulu,30-01,Governor,,F,CUNNINGHAM / SPENCE,0,0,3,3
City & County of Honolulu,30-01,Governor,,N,POLLARD / KAMA,0,0,1,1
City & County of Honolulu,30-01,State Senate,14,R,"DUDEK, Peter",0,0,191,191
City & County of Honolulu,30-01,State Senate,14,D,"KIM, Donna Mercado",0,0,885,885
City & County of Honolulu,30-01,State Representative,30,R,"KAAPU, Carole Kauhiwai",0,0,259,259
City & County of Honolulu,30-01,State Representative,30,D,"MIZUNO, John",0,0,832,832
City & County of Honolulu,30-02,US Senator,,G,"BREWER, Jim",0,0,28,28
City & County of Honolulu,30-02,US Senator,,R,"CAVASSO, Cam",0,0,152,152
City & County of Honolulu,30-02,US Senator,,D,"INOUYE, Daniel K.",0,0,852,852
City & County of Honolulu,30-02,US Senator,,N,"JARRETT, Jeff",0,0,4,4
City & County of Honolulu,30-02,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,3,3
City & County of Honolulu,30-02,US Representative,1,R,"DJOU, Charles",0,0,423,423
City & County of Honolulu,30-02,US Representative,1,D,"HANABUSA, Colleen",0,0,563,563
City & County of Honolulu,30-02,Governor,,D,ABERCROMBIE / SCHATZ,0,0,650,650
City & County of Honolulu,30-02,Governor,,R,AIONA / FINNEGAN,0,0,419,419
City & County of Honolulu,30-02,Governor,,F,CUNNINGHAM / SPENCE,0,0,2,2
City & County of Honolulu,30-02,Governor,,N,POLLARD / KAMA,0,0,5,5
City & County of Honolulu,30-02,State Senate,14,R,"DUDEK, Peter",0,0,163,163
City & County of Honolulu,30-02,State Senate,14,D,"KIM, Donna Mercado",0,0,850,850
City & County of Honolulu,30-02,State Representative,30,R,"KAAPU, Carole Kauhiwai",0,0,180,180
City & County of Honolulu,30-02,State Representative,30,D,"MIZUNO, John",0,0,864,864
City & County of Honolulu,30-03,US Senator,,G,"BREWER, Jim",0,0,4,4
City & County of Honolulu,30-03,US Senator,,R,"CAVASSO, Cam",0,0,22,22
City & County of Honolulu,30-03,US Senator,,D,"INOUYE, Daniel K.",0,0,57,57
City & County of Honolulu,30-03,US Senator,,N,"JARRETT, Jeff",0,0,1,1
City & County of Honolulu,30-03,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,0,0
City & County of Honolulu,30-03,US Representative,1,R,"DJOU, Charles",0,0,47,47
City & County of Honolulu,30-03,US Representative,1,D,"HANABUSA, Colleen",0,0,37,37
City & County of Honolulu,30-03,Governor,,D,ABERCROMBIE / SCHATZ,0,0,40,40
City & County of Honolulu,30-03,Governor,,R,AIONA / FINNEGAN,0,0,45,45
City & County of Honolulu,30-03,Governor,,F,CUNNINGHAM / SPENCE,0,0,0,0
City & County of Honolulu,30-03,Governor,,N,POLLARD / KAMA,0,0,1,1
City & County of Honolulu,30-03,State Senate,14,R,"DUDEK, Peter",0,0,26,26
City & County of Honolulu,30-03,State Senate,14,D,"KIM, Donna Mercado",0,0,58,58
City & County of Honolulu,30-03,State Representative,30,R,"KAAPU, Carole Kauhiwai",0,0,35,35
City & County of Honolulu,30-03,State Representative,30,D,"MIZUNO, John",0,0,48,48
City & County of Honolulu,30-04,US Senator,,G,"BREWER, Jim",0,0,17,17
City & County of Honolulu,30-04,US Senator,,R,"CAVASSO, Cam",0,0,107,107
City & County of Honolulu,30-04,US Senator,,D,"INOUYE, Daniel K.",0,0,737,737
City & County of Honolulu,30-04,US Senator,,N,"JARRETT, Jeff",0,0,7,7
City & County of Honolulu,30-04,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,9,9
City & County of Honolulu,30-04,US Representative,1,R,"DJOU, Charles",0,0,359,359
City & County of Honolulu,30-04,US Representative,1,D,"HANABUSA, Colleen",0,0,480,480
City & County of Honolulu,30-04,Governor,,D,ABERCROMBIE / SCHATZ,0,0,599,599
City & County of Honolulu,30-04,Governor,,R,AIONA / FINNEGAN,0,0,298,298
City & County of Honolulu,30-04,Governor,,F,CUNNINGHAM / SPENCE,0,0,0,0
City & County of Honolulu,30-04,Governor,,N,POLLARD / KAMA,0,0,5,5
City & County of Honolulu,30-04,State Senate,14,R,"DUDEK, Peter",0,0,123,123
City & County of Honolulu,30-04,State Senate,14,D,"KIM, Donna Mercado",0,0,721,721
City & County of Honolulu,30-04,State Representative,30,R,"KAAPU, Carole Kauhiwai",0,0,138,138
City & County of Honolulu,30-04,State Representative,30,D,"MIZUNO, John",0,0,741,741
City & County of Honolulu,31-01,US Senator,,G,"BREWER, Jim",0,0,13,13
City & County of Honolulu,31-01,US Senator,,R,"CAVASSO, Cam",0,0,117,117
City & County of Honolulu,31-01,US Senator,,D,"INOUYE, Daniel K.",0,0,530,530
City & County of Honolulu,31-01,US Senator,,N,"JARRETT, Jeff",0,0,0,0
City & County of Honolulu,31-01,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,2,2
City & County of Honolulu,31-01,US Representative,1,R,"DJOU, Charles",0,0,290,290
City & County of Honolulu,31-01,US Representative,1,D,"HANABUSA, Colleen",0,0,326,326
City & County of Honolulu,31-01,Governor,,D,ABERCROMBIE / SCHATZ,0,0,405,405
City & County of Honolulu,31-01,Governor,,R,AIONA / FINNEGAN,0,0,282,282
City & County of Honolulu,31-01,Governor,,F,CUNNINGHAM / SPENCE,0,0,2,2
City & County of Honolulu,31-01,Governor,,N,POLLARD / KAMA,0,0,2,2
City & County of Honolulu,31-01,State Senate,14,R,"DUDEK, Peter",0,0,113,113
City & County of Honolulu,31-01,State Senate,14,D,"KIM, Donna Mercado",0,0,534,534
City & County of Honolulu,31-01,State Representative,31,D,"ICHIYAMA, Linda E.",0,0,440,440
City & County of Honolulu,31-01,State Representative,31,R,"SHIMIZU, Garner Musashi",0,0,235,235
City & County of Honolulu,31-02,US Senator,,G,"BREWER, Jim",0,0,25,25
City & County of Honolulu,31-02,US Senator,,R,"CAVASSO, Cam",0,0,307,307
City & County of Honolulu,31-02,US Senator,,D,"INOUYE, Daniel K.",0,0,1076,1076
City & County of Honolulu,31-02,US Senator,,N,"JARRETT, Jeff",0,0,14,14
City & County of Honolulu,31-02,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,16,16
City & County of Honolulu,31-02,US Representative,1,R,"DJOU, Charles",0,0,720,720
City & County of Honolulu,31-02,US Representative,1,D,"HANABUSA, Colleen",0,0,683,683
City & County of Honolulu,31-02,Governor,,D,ABERCROMBIE / SCHATZ,0,0,845,845
City & County of Honolulu,31-02,Governor,,R,AIONA / FINNEGAN,0,0,646,646
City & County of Honolulu,31-02,Governor,,F,CUNNINGHAM / SPENCE,0,0,3,3
City & County of Honolulu,31-02,Governor,,N,POLLARD / KAMA,0,0,4,4
City & County of Honolulu,31-02,State Senate,15,R,"PASCUA, Ben",0,0,431,431
City & County of Honolulu,31-02,State Senate,15,D,"WAKAI, Glenn",0,0,977,977
City & County of Honolulu,31-02,State Representative,31,D,"ICHIYAMA, Linda E.",0,0,941,941
City & County of Honolulu,31-02,State Representative,31,R,"SHIMIZU, Garner Musashi",0,0,512,512
City & County of Honolulu,31-03,US Senator,,G,"BREWER, Jim",0,0,33,33
City & County of Honolulu,31-03,US Senator,,R,"CAVASSO, Cam",0,0,368,368
City & County of Honolulu,31-03,US Senator,,D,"INOUYE, Daniel K.",0,0,1378,1378
City & County of Honolulu,31-03,US Senator,,N,"JARRETT, Jeff",0,0,13,13
City & County of Honolulu,31-03,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,14,14
City & County of Honolulu,31-03,US Representative,1,R,"DJOU, Charles",0,0,837,837
City & County of Honolulu,31-03,US Representative,1,D,"HANABUSA, Colleen",0,0,894,894
City & County of Honolulu,31-03,Governor,,D,ABERCROMBIE / SCHATZ,0,0,1087,1087
City & County of Honolulu,31-03,Governor,,R,AIONA / FINNEGAN,0,0,772,772
City & County of Honolulu,31-03,Governor,,F,CUNNINGHAM / SPENCE,0,0,6,6
City & County of Honolulu,31-03,Governor,,N,POLLARD / KAMA,0,0,6,6
City & County of Honolulu,31-03,State Senate,15,R,"PASCUA, Ben",0,0,523,523
City & County of Honolulu,31-03,State Senate,15,D,"WAKAI, Glenn",0,0,1247,1247
City & County of Honolulu,31-03,State Representative,31,D,"ICHIYAMA, Linda E.",0,0,1216,1216
City & County of Honolulu,31-03,State Representative,31,R,"SHIMIZU, Garner Musashi",0,0,598,598
City & County of Honolulu,32-01,US Senator,,G,"BREWER, Jim",0,0,7,7
City & County of Honolulu,32-01,US Senator,,R,"CAVASSO, Cam",0,0,109,109
City & County of Honolulu,32-01,US Senator,,D,"INOUYE, Daniel K.",0,0,481,481
City & County of Honolulu,32-01,US Senator,,N,"JARRETT, Jeff",0,0,7,7
City & County of Honolulu,32-01,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,1,1
City & County of Honolulu,32-01,US Representative,1,R,"DJOU, Charles",0,0,249,249
City & County of Honolulu,32-01,US Representative,1,D,"HANABUSA, Colleen",0,0,319,319
City & County of Honolulu,32-01,Governor,,D,ABERCROMBIE / SCHATZ,0,0,353,353
City & County of Honolulu,32-01,Governor,,R,AIONA / FINNEGAN,0,0,268,268
City & County of Honolulu,32-01,Governor,,F,CUNNINGHAM / SPENCE,0,0,1,1
City & County of Honolulu,32-01,Governor,,N,POLLARD / KAMA,0,0,0,0
City & County of Honolulu,32-01,State Senate,15,R,"PASCUA, Ben",0,0,144,144
City & County of Honolulu,32-01,State Senate,15,D,"WAKAI, Glenn",0,0,430,430
City & County of Honolulu,32-01,State Representative,32,R,"JOHANSON, Aaron Ling",0,0,391,391
City & County of Honolulu,32-01,State Representative,32,D,"SHARSH,  Lei",0,0,193,193
City & County of Honolulu,32-02,US Senator,,G,"BREWER, Jim",0,0,20,20
City & County of Honolulu,32-02,US Senator,,R,"CAVASSO, Cam",0,0,236,236
City & County of Honolulu,32-02,US Senator,,D,"INOUYE, Daniel K.",0,0,642,642
City & County of Honolulu,32-02,US Senator,,N,"JARRETT, Jeff",0,0,3,3
City & County of Honolulu,32-02,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,2,2
City & County of Honolulu,32-02,US Representative,1,R,"DJOU, Charles",0,0,434,434
City & County of Honolulu,32-02,US Representative,1,D,"HANABUSA, Colleen",0,0,430,430
City & County of Honolulu,32-02,Governor,,D,ABERCROMBIE / SCHATZ,0,0,500,500
City & County of Honolulu,32-02,Governor,,R,AIONA / FINNEGAN,0,0,428,428
City & County of Honolulu,32-02,Governor,,F,CUNNINGHAM / SPENCE,0,0,3,3
City & County of Honolulu,32-02,Governor,,N,POLLARD / KAMA,0,0,5,5
City & County of Honolulu,32-02,State Senate,15,R,"PASCUA, Ben",0,0,358,358
City & County of Honolulu,32-02,State Senate,15,D,"WAKAI, Glenn",0,0,475,475
City & County of Honolulu,32-02,State Representative,32,R,"JOHANSON, Aaron Ling",0,0,455,455
City & County of Honolulu,32-02,State Representative,32,D,"SHARSH,  Lei",0,0,410,410
City & County of Honolulu,32-03,US Senator,,G,"BREWER, Jim",0,0,2,2
City & County of Honolulu,32-03,US Senator,,R,"CAVASSO, Cam",0,0,62,62
City & County of Honolulu,32-03,US Senator,,D,"INOUYE, Daniel K.",0,0,119,119
City & County of Honolulu,32-03,US Senator,,N,"JARRETT, Jeff",0,0,2,2
City & County of Honolulu,32-03,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,2,2
City & County of Honolulu,32-03,US Representative,1,R,"DJOU, Charles",0,0,102,102
City & County of Honolulu,32-03,US Representative,1,D,"HANABUSA, Colleen",0,0,91,91
City & County of Honolulu,32-03,Governor,,D,ABERCROMBIE / SCHATZ,0,0,98,98
City & County of Honolulu,32-03,Governor,,R,AIONA / FINNEGAN,0,0,98,98
City & County of Honolulu,32-03,Governor,,F,CUNNINGHAM / SPENCE,0,0,0,0
City & County of Honolulu,32-03,Governor,,N,POLLARD / KAMA,0,0,1,1
City & County of Honolulu,32-03,State Senate,15,R,"PASCUA, Ben",0,0,93,93
City & County of Honolulu,32-03,State Senate,15,D,"WAKAI, Glenn",0,0,87,87
City & County of Honolulu,32-03,State Representative,32,R,"JOHANSON, Aaron Ling",0,0,100,100
City & County of Honolulu,32-03,State Representative,32,D,"SHARSH,  Lei",0,0,80,80
,32-04,US Senator,,G,"BREWER, Jim",0,0,6,6
,32-04,US Senator,,R,"CAVASSO, Cam",0,0,155,155
,32-04,US Senator,,D,"INOUYE, Daniel K.",0,0,710,710
,32-04,US Senator,,N,"JARRETT, Jeff",0,0,7,7
,32-04,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,11,11
,32-04,US Representative,1,R,"DJOU, Charles",0,0,356,356
,32-04,US Representative,1,D,"HANABUSA, Colleen",0,0,474,474
,32-04,Governor,,D,ABERCROMBIE / SCHATZ,0,0,537,537
,32-04,Governor,,R,AIONA / FINNEGAN,0,0,366,366
,32-04,Governor,,F,CUNNINGHAM / SPENCE,0,0,3,3
,32-04,Governor,,N,POLLARD / KAMA,0,0,6,6
,32-04,State Senate,15,R,"PASCUA, Ben",0,0,330,330
,32-04,State Senate,15,D,"WAKAI, Glenn",0,0,511,511
,32-04,State Representative,32,R,"JOHANSON, Aaron Ling",0,0,440,440
,32-04,State Representative,32,D,"SHARSH,  Lei",0,0,422,422
,32-05,US Senator,,G,"BREWER, Jim",0,0,28,28
,32-05,US Senator,,R,"CAVASSO, Cam",0,0,252,252
,32-05,US Senator,,D,"INOUYE, Daniel K.",0,0,776,776
,32-05,US Senator,,N,"JARRETT, Jeff",0,0,9,9
,32-05,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,6,6
,32-05,US Representative,1,R,"DJOU, Charles",0,0,550,550
,32-05,US Representative,1,D,"HANABUSA, Colleen",0,0,488,488
,32-05,Governor,,D,ABERCROMBIE / SCHATZ,0,0,568,568
,32-05,Governor,,R,AIONA / FINNEGAN,0,0,561,561
,32-05,Governor,,F,CUNNINGHAM / SPENCE,0,0,1,1
,32-05,Governor,,N,POLLARD / KAMA,0,0,2,2
,32-05,State Senate,15,R,"PASCUA, Ben",0,0,415,415
,32-05,State Senate,15,D,"WAKAI, Glenn",0,0,622,622
,32-05,State Representative,32,R,"JOHANSON, Aaron Ling",0,0,637,637
,32-05,State Representative,32,D,"SHARSH,  Lei",0,0,427,427
City & County of Honolulu,33-01,US Senator,,G,"BREWER, Jim",0,0,21,21
City & County of Honolulu,33-01,US Senator,,R,"CAVASSO, Cam",0,0,267,267
City & County of Honolulu,33-01,US Senator,,D,"INOUYE, Daniel K.",0,0,991,991
City & County of Honolulu,33-01,US Senator,,N,"JARRETT, Jeff",0,0,7,7
City & County of Honolulu,33-01,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,7,7
City & County of Honolulu,33-01,US Representative,1,R,"DJOU, Charles",0,0,567,567
City & County of Honolulu,33-01,US Representative,1,D,"HANABUSA, Colleen",0,0,673,673
City & County of Honolulu,33-01,Governor,,D,ABERCROMBIE / SCHATZ,0,0,801,801
City & County of Honolulu,33-01,Governor,,R,AIONA / FINNEGAN,0,0,547,547
City & County of Honolulu,33-01,Governor,,F,CUNNINGHAM / SPENCE,0,0,2,2
City & County of Honolulu,33-01,Governor,,N,POLLARD / KAMA,0,0,3,3
City & County of Honolulu,33-01,State Representative,33,R,"KONG, Sam",0,0,603,603
City & County of Honolulu,33-01,State Representative,33,D,"OSHIRO, Blake K.",0,0,700,700
City & County of Honolulu,33-02,US Senator,,G,"BREWER, Jim",0,0,11,11
City & County of Honolulu,33-02,US Senator,,R,"CAVASSO, Cam",0,0,218,218
City & County of Honolulu,33-02,US Senator,,D,"INOUYE, Daniel K.",0,0,914,914
City & County of Honolulu,33-02,US Senator,,N,"JARRETT, Jeff",0,0,7,7
City & County of Honolulu,33-02,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,9,9
City & County of Honolulu,33-02,US Representative,1,R,"DJOU, Charles",0,0,481,481
City & County of Honolulu,33-02,US Representative,1,D,"HANABUSA, Colleen",0,0,593,593
City & County of Honolulu,33-02,Governor,,D,ABERCROMBIE / SCHATZ,0,0,691,691
City & County of Honolulu,33-02,Governor,,R,AIONA / FINNEGAN,0,0,511,511
City & County of Honolulu,33-02,Governor,,F,CUNNINGHAM / SPENCE,0,0,3,3
City & County of Honolulu,33-02,Governor,,N,POLLARD / KAMA,0,0,1,1
City & County of Honolulu,33-02,State Senate,14,R,"DUDEK, Peter",0,0,241,241
City & County of Honolulu,33-02,State Senate,14,D,"KIM, Donna Mercado",0,0,866,866
City & County of Honolulu,33-02,State Representative,33,R,"KONG, Sam",0,0,541,541
City & County of Honolulu,33-02,State Representative,33,D,"OSHIRO, Blake K.",0,0,628,628
City & County of Honolulu,33-03,US Senator,,G,"BREWER, Jim",0,0,31,31
City & County of Honolulu,33-03,US Senator,,R,"CAVASSO, Cam",0,0,329,329
City & County of Honolulu,33-03,US Senator,,D,"INOUYE, Daniel K.",0,0,1079,1079
City & County of Honolulu,33-03,US Senator,,N,"JARRETT, Jeff",0,0,5,5
City & County of Honolulu,33-03,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,6,6
City & County of Honolulu,33-03,US Representative,1,R,"DJOU, Charles",0,0,704,704
City & County of Honolulu,33-03,US Representative,1,D,"HANABUSA, Colleen",0,0,685,685
City & County of Honolulu,33-03,Governor,,D,ABERCROMBIE / SCHATZ,0,0,849,849
City & County of Honolulu,33-03,Governor,,R,AIONA / FINNEGAN,0,0,658,658
City & County of Honolulu,33-03,Governor,,F,CUNNINGHAM / SPENCE,0,0,2,2
City & County of Honolulu,33-03,Governor,,N,POLLARD / KAMA,0,0,5,5
City & County of Honolulu,33-03,State Representative,33,R,"KONG, Sam",0,0,657,657
City & County of Honolulu,33-03,State Representative,33,D,"OSHIRO, Blake K.",0,0,809,809
City & County of Honolulu,34-01,US Senator,,G,"BREWER, Jim",0,0,22,22
City & County of Honolulu,34-01,US Senator,,R,"CAVASSO, Cam",0,0,205,205
City & County of Honolulu,34-01,US Senator,,D,"INOUYE, Daniel K.",0,0,1046,1046
City & County of Honolulu,34-01,US Senator,,N,"JARRETT, Jeff",0,0,10,10
City & County of Honolulu,34-01,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,6,6
City & County of Honolulu,34-01,US Representative,1,R,"DJOU, Charles",0,0,542,542
City & County of Honolulu,34-01,US Representative,1,D,"HANABUSA, Colleen",0,0,659,659
City & County of Honolulu,34-01,Governor,,D,ABERCROMBIE / SCHATZ,0,0,794,794
City & County of Honolulu,34-01,Governor,,R,AIONA / FINNEGAN,0,0,532,532
City & County of Honolulu,34-01,Governor,,F,CUNNINGHAM / SPENCE,0,0,3,3
City & County of Honolulu,34-01,Governor,,N,POLLARD / KAMA,0,0,6,6
City & County of Honolulu,34-01,State Representative,34,D,"TAKAI, K. Mark",0,0,1013,1013
City & County of Honolulu,34-01,State Representative,34,R,"WONG, William G.K.",0,0,239,239
City & County of Honolulu,34-02,US Senator,,G,"BREWER, Jim",0,0,2,2
City & County of Honolulu,34-02,US Senator,,R,"CAVASSO, Cam",0,0,17,17
City & County of Honolulu,34-02,US Senator,,D,"INOUYE, Daniel K.",0,0,123,123
City & County of Honolulu,34-02,US Senator,,N,"JARRETT, Jeff",0,0,1,1
City & County of Honolulu,34-02,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,1,1
City & County of Honolulu,34-02,US Representative,1,R,"DJOU, Charles",0,0,51,51
City & County of Honolulu,34-02,US Representative,1,D,"HANABUSA, Colleen",0,0,82,82
City & County of Honolulu,34-02,Governor,,D,ABERCROMBIE / SCHATZ,0,0,94,94
City & County of Honolulu,34-02,Governor,,R,AIONA / FINNEGAN,0,0,52,52
City & County of Honolulu,34-02,Governor,,F,CUNNINGHAM / SPENCE,0,0,0,0
City & County of Honolulu,34-02,Governor,,N,POLLARD / KAMA,0,0,1,1
City & County of Honolulu,34-02,State Representative,34,D,"TAKAI, K. Mark",0,0,106,106
City & County of Honolulu,34-02,State Representative,34,R,"WONG, William G.K.",0,0,27,27
City & County of Honolulu,34-03,US Senator,,G,"BREWER, Jim",0,0,17,17
City & County of Honolulu,34-03,US Senator,,R,"CAVASSO, Cam",0,0,320,320
City & County of Honolulu,34-03,US Senator,,D,"INOUYE, Daniel K.",0,0,1110,1110
City & County of Honolulu,34-03,US Senator,,N,"JARRETT, Jeff",0,0,9,9
City & County of Honolulu,34-03,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,9,9
City & County of Honolulu,34-03,US Representative,1,R,"DJOU, Charles",0,0,689,689
City & County of Honolulu,34-03,US Representative,1,D,"HANABUSA, Colleen",0,0,719,719
City & County of Honolulu,34-03,Governor,,D,ABERCROMBIE / SCHATZ,0,0,827,827
City & County of Honolulu,34-03,Governor,,R,AIONA / FINNEGAN,0,0,673,673
City & County of Honolulu,34-03,Governor,,F,CUNNINGHAM / SPENCE,0,0,6,6
City & County of Honolulu,34-03,Governor,,N,POLLARD / KAMA,0,0,7,7
City & County of Honolulu,34-03,State Representative,34,D,"TAKAI, K. Mark",0,0,1113,1113
City & County of Honolulu,34-03,State Representative,34,R,"WONG, William G.K.",0,0,329,329
,34-04,US Senator,,G,"BREWER, Jim",0,0,10,10
,34-04,US Senator,,R,"CAVASSO, Cam",0,0,150,150
,34-04,US Senator,,D,"INOUYE, Daniel K.",0,0,713,713
,34-04,US Senator,,N,"JARRETT, Jeff",0,0,5,5
,34-04,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,3,3
,34-04,US Representative,1,R,"DJOU, Charles",0,0,332,332
,34-04,US Representative,1,D,"HANABUSA, Colleen",0,0,490,490
,34-04,Governor,,D,ABERCROMBIE / SCHATZ,0,0,572,572
,34-04,Governor,,R,AIONA / FINNEGAN,0,0,328,328
,34-04,Governor,,F,CUNNINGHAM / SPENCE,0,0,3,3
,34-04,Governor,,N,POLLARD / KAMA,0,0,2,2
,34-04,State Representative,34,D,"TAKAI, K. Mark",0,0,695,695
,34-04,State Representative,34,R,"WONG, William G.K.",0,0,169,169
City & County of Honolulu,35-01,US Senator,,G,"BREWER, Jim",0,0,11,11
City & County of Honolulu,35-01,US Senator,,R,"CAVASSO, Cam",0,0,135,135
City & County of Honolulu,35-01,US Senator,,D,"INOUYE, Daniel K.",0,0,585,585
City & County of Honolulu,35-01,US Senator,,N,"JARRETT, Jeff",0,0,4,4
City & County of Honolulu,35-01,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,4,4
City & County of Honolulu,35-01,US Representative,1,R,"DJOU, Charles",0,0,358,358
City & County of Honolulu,35-01,US Representative,1,D,"HANABUSA, Colleen",0,0,351,351
City & County of Honolulu,35-01,Governor,,D,ABERCROMBIE / SCHATZ,0,0,383,383
City & County of Honolulu,35-01,Governor,,R,AIONA / FINNEGAN,0,0,376,376
City & County of Honolulu,35-01,Governor,,F,CUNNINGHAM / SPENCE,0,0,3,3
City & County of Honolulu,35-01,Governor,,N,POLLARD / KAMA,0,0,4,4
City & County of Honolulu,35-01,State Representative,35,D,"AQUINO, Henry J.C.  ",0,0,584,584
City & County of Honolulu,35-01,State Representative,35,R,"YAGO, Reginald A.",0,0,149,149
City & County of Honolulu,35-02,US Senator,,G,"BREWER, Jim",0,0,26,26
City & County of Honolulu,35-02,US Senator,,R,"CAVASSO, Cam",0,0,160,160
City & County of Honolulu,35-02,US Senator,,D,"INOUYE, Daniel K.",0,0,976,976
City & County of Honolulu,35-02,US Senator,,N,"JARRETT, Jeff",0,0,3,3
City & County of Honolulu,35-02,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,5,5
City & County of Honolulu,35-02,US Representative,1,R,"DJOU, Charles",0,0,440,440
City & County of Honolulu,35-02,US Representative,1,D,"HANABUSA, Colleen",0,0,672,672
City & County of Honolulu,35-02,Governor,,D,ABERCROMBIE / SCHATZ,0,0,764,764
City & County of Honolulu,35-02,Governor,,R,AIONA / FINNEGAN,0,0,439,439
City & County of Honolulu,35-02,Governor,,F,CUNNINGHAM / SPENCE,0,0,4,4
City & County of Honolulu,35-02,Governor,,N,POLLARD / KAMA,0,0,2,2
City & County of Honolulu,35-02,State Representative,35,D,"AQUINO, Henry J.C.  ",0,0,988,988
City & County of Honolulu,35-02,State Representative,35,R,"YAGO, Reginald A.",0,0,192,192
City & County of Honolulu,35-03,US Senator,,G,"BREWER, Jim",0,0,29,29
City & County of Honolulu,35-03,US Senator,,R,"CAVASSO, Cam",0,0,189,189
City & County of Honolulu,35-03,US Senator,,D,"INOUYE, Daniel K.",0,0,1242,1242
City & County of Honolulu,35-03,US Senator,,N,"JARRETT, Jeff",0,0,6,6
City & County of Honolulu,35-03,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,7,7
City & County of Honolulu,35-03,US Representative,1,R,"DJOU, Charles",0,0,615,615
City & County of Honolulu,35-03,US Representative,1,D,"HANABUSA, Colleen",0,0,776,776
City & County of Honolulu,35-03,Governor,,D,ABERCROMBIE / SCHATZ,0,0,949,949
City & County of Honolulu,35-03,Governor,,R,AIONA / FINNEGAN,0,0,539,539
City & County of Honolulu,35-03,Governor,,F,CUNNINGHAM / SPENCE,0,0,2,2
City & County of Honolulu,35-03,Governor,,N,POLLARD / KAMA,0,0,4,4
City & County of Honolulu,35-03,State Representative,35,D,"AQUINO, Henry J.C.  ",0,0,1271,1271
City & County of Honolulu,35-03,State Representative,35,R,"YAGO, Reginald A.",0,0,196,196
