county,precinct,office,district,party,candidate,absentee,early_votes,election_day,votes
City & County of Honolulu,27-04,U.S. House,1,D,"SHARSH-DAVIS, Lei",2,2,5,9
City & County of Honolulu,27-04,U.S. House,1,D,"HANABUSA, Colleen Wakako",340,59,262,661
City & County of Honolulu,27-04,U.S. House,1,D,"PULETASI, Sam",3,2,4,9
City & County of Honolulu,27-04,U.S. House,1,D,"TATAII, Steve",2,1,1,4
City & County of Honolulu,27-04,U.S. House,1,D,"KIM, Howard",11,2,9,22
City & County of Honolulu,27-04,U.S. House,1,R,"OSTROV, Shirlene D. (Shirl)",43,9,33,85
City & County of Honolulu,27-04,U.S. House,1,L,"YIM, Alan J.K.",1,0,0,1
City & County of Honolulu,27-04,State Senate,14,D,"CAMPAGNA, Carl",93,27,89,209
City & County of Honolulu,27-04,State Senate,14,D,"KIM, Donna Mercado",326,46,246,618
City & County of Honolulu,27-04,State Representative,27,D,"OHNO, Takashi",380,71,290,741
City & County of Honolulu,27-05,U.S. Senate,,D,"SCHATZ, Brian",77,2,0,79
City & County of Honolulu,27-05,U.S. Senate,,D,"REYES, Arturo",2,0,0,2
City & County of Honolulu,27-05,U.S. Senate,,D,"HONEYCHURCH, Tutz",0,0,0,0
City & County of Honolulu,27-05,U.S. Senate,,D,"SHIRATORI, Miles",5,0,0,5
City & County of Honolulu,27-05,U.S. Senate,,D,"CHRISTENSEN, Makani",0,0,0,0
City & County of Honolulu,27-05,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",0,0,0,0
City & County of Honolulu,27-05,U.S. Senate,,C,"ALLISON, Joy J.",0,0,0,0
City & County of Honolulu,27-05,U.S. Senate,,R,"CARROLL, John",8,2,0,10
City & County of Honolulu,27-05,U.S. Senate,,R,"GOTTSCHALK, Karla (Bart)",0,0,0,0
City & County of Honolulu,27-05,U.S. Senate,,R,"ROCO, John P.",1,1,0,2
City & County of Honolulu,27-05,U.S. Senate,,R,"PIRKOWSKI, Eddie",0,0,0,0
City & County of Honolulu,27-05,U.S. Senate,,L,"KOKOSKI, Michael A.",0,0,0,0
City & County of Honolulu,27-05,U.S. House,1,N,"GRIFFIN, Calvin (G)",0,0,0,0
City & County of Honolulu,27-05,U.S. House,1,D,"OCASIO, Javier",0,0,0,0
City & County of Honolulu,27-05,U.S. House,1,D,"AHU ISA, Lei (Leinaala)",9,1,0,10
City & County of Honolulu,27-05,U.S. House,1,D,"SHARSH-DAVIS, Lei",0,0,0,0
City & County of Honolulu,27-05,U.S. House,1,D,"HANABUSA, Colleen Wakako",72,1,0,73
City & County of Honolulu,27-05,U.S. House,1,D,"PULETASI, Sam",0,0,0,0
City & County of Honolulu,27-05,U.S. House,1,D,"TATAII, Steve",0,0,0,0
City & County of Honolulu,27-05,U.S. House,1,D,"KIM, Howard",1,0,0,1
City & County of Honolulu,27-05,U.S. House,1,R,"OSTROV, Shirlene D. (Shirl)",3,3,0,6
City & County of Honolulu,27-05,U.S. House,1,L,"YIM, Alan J.K.",0,0,0,0
City & County of Honolulu,27-05,State Senate,14,D,"CAMPAGNA, Carl",9,0,0,9
City & County of Honolulu,27-05,State Senate,14,D,"KIM, Donna Mercado",74,2,0,76
City & County of Honolulu,27-05,State Representative,27,D,"OHNO, Takashi",76,2,0,78
City & County of Honolulu,28-01,U.S. Senate,,D,"SCHATZ, Brian",247,26,219,492
City & County of Honolulu,28-01,U.S. Senate,,D,"REYES, Arturo",13,1,14,28
City & County of Honolulu,28-01,U.S. Senate,,D,"HONEYCHURCH, Tutz",1,0,2,3
City & County of Honolulu,28-01,U.S. Senate,,D,"SHIRATORI, Miles",12,0,9,21
City & County of Honolulu,28-01,U.S. Senate,,D,"CHRISTENSEN, Makani",10,2,11,23
City & County of Honolulu,28-01,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",0,0,0,0
City & County of Honolulu,28-01,U.S. Senate,,C,"ALLISON, Joy J.",0,0,1,1
City & County of Honolulu,28-01,U.S. Senate,,R,"CARROLL, John",23,3,29,55
City & County of Honolulu,28-01,U.S. Senate,,R,"GOTTSCHALK, Karla (Bart)",0,1,0,1
City & County of Honolulu,28-01,U.S. Senate,,R,"ROCO, John P.",2,1,5,8
City & County of Honolulu,28-01,U.S. Senate,,R,"PIRKOWSKI, Eddie",0,0,1,1
City & County of Honolulu,28-01,U.S. Senate,,L,"KOKOSKI, Michael A.",0,0,0,0
City & County of Honolulu,28-01,U.S. House,1,N,"GRIFFIN, Calvin (G)",3,0,3,6
City & County of Honolulu,28-01,U.S. House,1,D,"OCASIO, Javier",2,0,0,2
City & County of Honolulu,28-01,U.S. House,1,D,"AHU ISA, Lei (Leinaala)",37,3,28,68
City & County of Honolulu,28-01,U.S. House,1,D,"SHARSH-DAVIS, Lei",0,0,0,0
City & County of Honolulu,28-01,U.S. House,1,D,"HANABUSA, Colleen Wakako",238,27,206,471
City & County of Honolulu,28-01,U.S. House,1,D,"PULETASI, Sam",2,1,5,8
City & County of Honolulu,28-01,U.S. House,1,D,"TATAII, Steve",1,0,2,3
City & County of Honolulu,28-01,U.S. House,1,D,"KIM, Howard",3,0,7,10
City & County of Honolulu,28-01,U.S. House,1,R,"OSTROV, Shirlene D. (Shirl)",15,4,22,41
City & County of Honolulu,28-01,U.S. House,1,L,"YIM, Alan J.K.",0,0,0,0
City & County of Honolulu,28-01,State Senate,14,D,"CAMPAGNA, Carl",25,5,30,60
City & County of Honolulu,28-01,State Senate,14,D,"KIM, Donna Mercado",254,26,212,492
City & County of Honolulu,28-01,State Representative,28,D,"MIZUNO, John M.",232,25,191,448
City & County of Honolulu,28-01,State Representative,28,D,"HUSSEY, Ikaika Lardizabal",49,7,64,120
City & County of Honolulu,28-01,State Representative,28,R,"KAAPU, Carole Kauhiwai",15,6,29,50
City & County of Honolulu,28-02,U.S. Senate,,D,"SCHATZ, Brian",208,18,147,373
City & County of Honolulu,28-02,U.S. Senate,,D,"REYES, Arturo",6,1,5,12
City & County of Honolulu,28-02,U.S. Senate,,D,"HONEYCHURCH, Tutz",0,1,2,3
City & County of Honolulu,28-02,U.S. Senate,,D,"SHIRATORI, Miles",10,4,11,25
City & County of Honolulu,28-02,U.S. Senate,,D,"CHRISTENSEN, Makani",10,1,6,17
City & County of Honolulu,28-02,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",0,0,1,1
City & County of Honolulu,28-02,U.S. Senate,,C,"ALLISON, Joy J.",0,0,0,0
City & County of Honolulu,28-02,U.S. Senate,,R,"CARROLL, John",18,6,18,42
City & County of Honolulu,28-02,U.S. Senate,,R,"GOTTSCHALK, Karla (Bart)",1,0,0,1
City & County of Honolulu,28-02,U.S. Senate,,R,"ROCO, John P.",4,0,2,6
City & County of Honolulu,28-02,U.S. Senate,,R,"PIRKOWSKI, Eddie",0,0,1,1
City & County of Honolulu,28-02,U.S. Senate,,L,"KOKOSKI, Michael A.",1,1,0,2
City & County of Honolulu,28-02,U.S. House,1,N,"GRIFFIN, Calvin (G)",0,0,0,0
City & County of Honolulu,28-02,U.S. House,1,D,"OCASIO, Javier",3,1,0,4
City & County of Honolulu,28-02,U.S. House,1,D,"AHU ISA, Lei (Leinaala)",42,8,25,75
City & County of Honolulu,28-02,U.S. House,1,D,"SHARSH-DAVIS, Lei",2,0,2,4
City & County of Honolulu,28-02,U.S. House,1,D,"HANABUSA, Colleen Wakako",181,15,137,333
City & County of Honolulu,28-02,U.S. House,1,D,"PULETASI, Sam",0,1,1,2
City & County of Honolulu,28-02,U.S. House,1,D,"TATAII, Steve",2,0,1,3
City & County of Honolulu,28-02,U.S. House,1,D,"KIM, Howard",5,0,4,9
City & County of Honolulu,28-02,U.S. House,1,R,"OSTROV, Shirlene D. (Shirl)",21,4,11,36
City & County of Honolulu,28-02,U.S. House,1,L,"YIM, Alan J.K.",1,1,0,2
City & County of Honolulu,28-02,State Senate,14,D,"CAMPAGNA, Carl",40,8,28,76
City & County of Honolulu,28-02,State Senate,14,D,"KIM, Donna Mercado",187,17,138,342
City & County of Honolulu,28-02,State Representative,28,D,"MIZUNO, John M.",187,16,126,329
City & County of Honolulu,28-02,State Representative,28,D,"HUSSEY, Ikaika Lardizabal",48,9,50,107
City & County of Honolulu,28-02,State Representative,28,R,"KAAPU, Carole Kauhiwai",25,6,13,44
City & County of Honolulu,28-03,U.S. Senate,,D,"SCHATZ, Brian",601,61,445,1107
City & County of Honolulu,28-03,U.S. Senate,,D,"REYES, Arturo",33,3,28,64
City & County of Honolulu,28-03,U.S. Senate,,D,"HONEYCHURCH, Tutz",7,0,8,15
City & County of Honolulu,28-03,U.S. Senate,,D,"SHIRATORI, Miles",34,3,19,56
City & County of Honolulu,28-03,U.S. Senate,,D,"CHRISTENSEN, Makani",41,4,33,78
City & County of Honolulu,28-03,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",1,0,0,1
City & County of Honolulu,28-03,U.S. Senate,,C,"ALLISON, Joy J.",1,0,0,1
City & County of Honolulu,28-03,U.S. Senate,,R,"CARROLL, John",84,8,66,158
City & County of Honolulu,28-03,U.S. Senate,,R,"GOTTSCHALK, Karla (Bart)",2,1,4,7
City & County of Honolulu,28-03,U.S. Senate,,R,"ROCO, John P.",15,1,19,35
City & County of Honolulu,28-03,U.S. Senate,,R,"PIRKOWSKI, Eddie",8,0,3,11
City & County of Honolulu,28-03,U.S. Senate,,L,"KOKOSKI, Michael A.",1,0,4,5
City & County of Honolulu,28-03,U.S. House,1,N,"GRIFFIN, Calvin (G)",2,1,1,4
City & County of Honolulu,28-03,U.S. House,1,D,"OCASIO, Javier",13,1,8,22
City & County of Honolulu,28-03,U.S. House,1,D,"AHU ISA, Lei (Leinaala)",111,8,71,190
City & County of Honolulu,28-03,U.S. House,1,D,"SHARSH-DAVIS, Lei",5,1,3,9
City & County of Honolulu,28-03,U.S. House,1,D,"HANABUSA, Colleen Wakako",540,57,408,1005
City & County of Honolulu,28-03,U.S. House,1,D,"PULETASI, Sam",12,1,4,17
City & County of Honolulu,28-03,U.S. House,1,D,"TATAII, Steve",5,0,3,8
City & County of Honolulu,28-03,U.S. House,1,D,"KIM, Howard",18,1,15,34
City & County of Honolulu,28-03,U.S. House,1,R,"OSTROV, Shirlene D. (Shirl)",78,9,59,146
City & County of Honolulu,28-03,U.S. House,1,L,"YIM, Alan J.K.",1,0,4,5
City & County of Honolulu,28-03,State Senate,14,D,"CAMPAGNA, Carl",103,16,94,213
City & County of Honolulu,28-03,State Senate,14,D,"KIM, Donna Mercado",591,52,414,1057
City & County of Honolulu,28-03,State Representative,28,D,"MIZUNO, John M.",495,40,339,874
City & County of Honolulu,28-03,State Representative,28,D,"HUSSEY, Ikaika Lardizabal",215,33,201,449
City & County of Honolulu,28-03,State Representative,28,R,"KAAPU, Carole Kauhiwai",91,11,65,167
City & County of Honolulu,28-04,U.S. Senate,,D,"SCHATZ, Brian",140,7,106,253
City & County of Honolulu,28-04,U.S. Senate,,D,"REYES, Arturo",3,1,6,10
City & County of Honolulu,28-04,U.S. Senate,,D,"HONEYCHURCH, Tutz",1,0,4,5
City & County of Honolulu,28-04,U.S. Senate,,D,"SHIRATORI, Miles",7,1,4,12
City & County of Honolulu,28-04,U.S. Senate,,D,"CHRISTENSEN, Makani",3,1,7,11
City & County of Honolulu,28-04,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",0,0,0,0
City & County of Honolulu,28-04,U.S. Senate,,C,"ALLISON, Joy J.",0,0,0,0
City & County of Honolulu,28-04,U.S. Senate,,R,"CARROLL, John",15,2,13,30
City & County of Honolulu,28-04,U.S. Senate,,R,"GOTTSCHALK, Karla (Bart)",2,1,2,5
City & County of Honolulu,28-04,U.S. Senate,,R,"ROCO, John P.",3,0,4,7
City & County of Honolulu,28-04,U.S. Senate,,R,"PIRKOWSKI, Eddie",1,0,1,2
City & County of Honolulu,28-04,U.S. Senate,,L,"KOKOSKI, Michael A.",0,0,1,1
City & County of Honolulu,28-04,U.S. House,1,N,"GRIFFIN, Calvin (G)",0,0,1,1
City & County of Honolulu,28-04,U.S. House,1,D,"OCASIO, Javier",1,1,2,4
City & County of Honolulu,28-04,U.S. House,1,D,"AHU ISA, Lei (Leinaala)",19,0,9,28
City & County of Honolulu,28-04,U.S. House,1,D,"SHARSH-DAVIS, Lei",1,0,1,2
City & County of Honolulu,28-04,U.S. House,1,D,"HANABUSA, Colleen Wakako",125,9,105,239
City & County of Honolulu,28-04,U.S. House,1,D,"PULETASI, Sam",4,0,6,10
City & County of Honolulu,28-04,U.S. House,1,D,"TATAII, Steve",0,0,0,0
City & County of Honolulu,28-04,U.S. House,1,D,"KIM, Howard",3,0,2,5
City & County of Honolulu,28-04,U.S. House,1,R,"OSTROV, Shirlene D. (Shirl)",10,3,14,27
City & County of Honolulu,28-04,U.S. House,1,L,"YIM, Alan J.K.",0,0,1,1
City & County of Honolulu,28-04,State Senate,14,D,"CAMPAGNA, Carl",12,2,23,37
City & County of Honolulu,28-04,State Senate,14,D,"KIM, Donna Mercado",140,8,102,250
City & County of Honolulu,28-04,State Representative,28,D,"MIZUNO, John M.",128,7,87,222
City & County of Honolulu,28-04,State Representative,28,D,"HUSSEY, Ikaika Lardizabal",33,3,38,74
City & County of Honolulu,28-04,State Representative,28,R,"KAAPU, Carole Kauhiwai",15,3,13,31
City & County of Honolulu,29-01,U.S. Senate,,D,"SCHATZ, Brian",373,86,173,632
City & County of Honolulu,29-01,U.S. Senate,,D,"REYES, Arturo",15,5,7,27
City & County of Honolulu,29-01,U.S. Senate,,D,"HONEYCHURCH, Tutz",14,2,4,20
City & County of Honolulu,29-01,U.S. Senate,,D,"SHIRATORI, Miles",27,4,11,42
City & County of Honolulu,29-01,U.S. Senate,,D,"CHRISTENSEN, Makani",45,2,7,54
City & County of Honolulu,29-01,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",0,0,0,0
City & County of Honolulu,29-01,U.S. Senate,,C,"ALLISON, Joy J.",0,0,0,0
City & County of Honolulu,29-01,U.S. Senate,,R,"CARROLL, John",71,13,25,109
City & County of Honolulu,29-01,U.S. Senate,,R,"GOTTSCHALK, Karla (Bart)",11,0,4,15
City & County of Honolulu,29-01,U.S. Senate,,R,"ROCO, John P.",9,0,5,14
City & County of Honolulu,29-01,U.S. Senate,,R,"PIRKOWSKI, Eddie",7,1,5,13
City & County of Honolulu,29-01,U.S. Senate,,L,"KOKOSKI, Michael A.",1,0,0,1
City & County of Honolulu,29-01,U.S. House,1,N,"GRIFFIN, Calvin (G)",5,0,2,7
City & County of Honolulu,29-01,U.S. House,1,D,"OCASIO, Javier",13,4,7,24
City & County of Honolulu,29-01,U.S. House,1,D,"AHU ISA, Lei (Leinaala)",61,14,30,105
City & County of Honolulu,29-01,U.S. House,1,D,"SHARSH-DAVIS, Lei",10,1,3,14
City & County of Honolulu,29-01,U.S. House,1,D,"HANABUSA, Colleen Wakako",322,70,139,531
City & County of Honolulu,29-01,U.S. House,1,D,"PULETASI, Sam",3,2,8,13
City & County of Honolulu,29-01,U.S. House,1,D,"TATAII, Steve",11,1,3,15
City & County of Honolulu,29-01,U.S. House,1,D,"KIM, Howard",40,4,10,54
City & County of Honolulu,29-01,U.S. House,1,R,"OSTROV, Shirlene D. (Shirl)",74,10,26,110
City & County of Honolulu,29-01,U.S. House,1,L,"YIM, Alan J.K.",1,0,0,1
City & County of Honolulu,29-01,State Senate,13,D,"IWAMOTO, Kim Coco",81,24,42,147
City & County of Honolulu,29-01,State Senate,13,D,"NAKOA, Keone",31,10,27,68
City & County of Honolulu,29-01,State Senate,13,D,"RHOADS, Karl",363,67,147,577
City & County of Honolulu,29-01,State Senate,13,R,"TAM, Rod",73,12,25,110
City & County of Honolulu,29-01,State Senate,13,L,"OZOLS, Harry",1,0,1,2
City & County of Honolulu,29-01,State Representative,29,D,"LOGUE, James",72,10,37,119
City & County of Honolulu,29-01,State Representative,29,D,"AU, Alvin K.C.",139,28,48,215
City & County of Honolulu,29-01,State Representative,29,D,"DAYAO, Firmo S.",35,13,25,73
City & County of Honolulu,29-01,State Representative,29,D,"DIONNE, Valerie Belen",58,9,18,85
City & County of Honolulu,29-01,State Representative,29,D,"HOLT, Daniel",134,37,74,245
City & County of Honolulu,29-01,State Representative,29,R,"COAKLEY, Kaiwiola",74,10,29,113
City & County of Honolulu,29-02,U.S. Senate,,D,"SCHATZ, Brian",223,32,147,402
City & County of Honolulu,29-02,U.S. Senate,,D,"REYES, Arturo",9,0,23,32
City & County of Honolulu,29-02,U.S. Senate,,D,"HONEYCHURCH, Tutz",10,0,5,15
City & County of Honolulu,29-02,U.S. Senate,,D,"SHIRATORI, Miles",8,1,13,22
City & County of Honolulu,29-02,U.S. Senate,,D,"CHRISTENSEN, Makani",21,9,13,43
City & County of Honolulu,29-02,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",0,1,0,1
City & County of Honolulu,29-02,U.S. Senate,,C,"ALLISON, Joy J.",0,0,0,0
City & County of Honolulu,29-02,U.S. Senate,,R,"CARROLL, John",32,5,9,46
City & County of Honolulu,29-02,U.S. Senate,,R,"GOTTSCHALK, Karla (Bart)",3,0,4,7
City & County of Honolulu,29-02,U.S. Senate,,R,"ROCO, John P.",4,1,3,8
City & County of Honolulu,29-02,U.S. Senate,,R,"PIRKOWSKI, Eddie",0,0,1,1
City & County of Honolulu,29-02,U.S. Senate,,L,"KOKOSKI, Michael A.",5,0,0,5
City & County of Honolulu,29-02,U.S. House,1,N,"GRIFFIN, Calvin (G)",6,0,0,6
City & County of Honolulu,29-02,U.S. House,1,D,"OCASIO, Javier",4,2,5,11
City & County of Honolulu,29-02,U.S. House,1,D,"AHU ISA, Lei (Leinaala)",38,8,21,67
City & County of Honolulu,29-02,U.S. House,1,D,"SHARSH-DAVIS, Lei",7,0,2,9
City & County of Honolulu,29-02,U.S. House,1,D,"HANABUSA, Colleen Wakako",194,25,140,359
City & County of Honolulu,29-02,U.S. House,1,D,"PULETASI, Sam",7,2,7,16
City & County of Honolulu,29-02,U.S. House,1,D,"TATAII, Steve",2,0,2,4
City & County of Honolulu,29-02,U.S. House,1,D,"KIM, Howard",24,2,16,42
City & County of Honolulu,29-02,U.S. House,1,R,"OSTROV, Shirlene D. (Shirl)",28,5,9,42
City & County of Honolulu,29-02,U.S. House,1,L,"YIM, Alan J.K.",5,0,0,5
City & County of Honolulu,29-02,State Senate,13,D,"IWAMOTO, Kim Coco",40,6,29,75
City & County of Honolulu,29-02,State Senate,13,D,"NAKOA, Keone",30,4,25,59
City & County of Honolulu,29-02,State Senate,13,D,"RHOADS, Karl",213,31,149,393
City & County of Honolulu,29-02,State Senate,13,R,"TAM, Rod",34,4,12,50
City & County of Honolulu,29-02,State Senate,13,L,"OZOLS, Harry",5,0,0,5
City & County of Honolulu,29-02,State Representative,29,D,"LOGUE, James",37,5,27,69
City & County of Honolulu,29-02,State Representative,29,D,"AU, Alvin K.C.",55,4,23,82
City & County of Honolulu,29-02,State Representative,29,D,"DAYAO, Firmo S.",81,7,65,153
City & County of Honolulu,29-02,State Representative,29,D,"DIONNE, Valerie Belen",16,8,23,47
City & County of Honolulu,29-02,State Representative,29,D,"HOLT, Daniel",76,17,67,160
City & County of Honolulu,29-02,State Representative,29,R,"COAKLEY, Kaiwiola",28,4,9,41
City & County of Honolulu,29-03,U.S. Senate,,D,"SCHATZ, Brian",261,17,165,443
City & County of Honolulu,29-03,U.S. Senate,,D,"REYES, Arturo",8,1,25,34
City & County of Honolulu,29-03,U.S. Senate,,D,"HONEYCHURCH, Tutz",2,0,7,9
City & County of Honolulu,29-03,U.S. Senate,,D,"SHIRATORI, Miles",9,0,8,17
City & County of Honolulu,29-03,U.S. Senate,,D,"CHRISTENSEN, Makani",12,2,11,25
City & County of Honolulu,29-03,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",0,0,0,0
City & County of Honolulu,29-03,U.S. Senate,,C,"ALLISON, Joy J.",0,0,0,0
City & County of Honolulu,29-03,U.S. Senate,,R,"CARROLL, John",23,2,27,52
City & County of Honolulu,29-03,U.S. Senate,,R,"GOTTSCHALK, Karla (Bart)",1,1,2,4
City & County of Honolulu,29-03,U.S. Senate,,R,"ROCO, John P.",3,0,4,7
City & County of Honolulu,29-03,U.S. Senate,,R,"PIRKOWSKI, Eddie",2,0,4,6
City & County of Honolulu,29-03,U.S. Senate,,L,"KOKOSKI, Michael A.",1,0,0,1
City & County of Honolulu,29-03,U.S. House,1,N,"GRIFFIN, Calvin (G)",1,0,0,1
City & County of Honolulu,29-03,U.S. House,1,D,"OCASIO, Javier",3,0,7,10
City & County of Honolulu,29-03,U.S. House,1,D,"AHU ISA, Lei (Leinaala)",30,2,23,55
City & County of Honolulu,29-03,U.S. House,1,D,"SHARSH-DAVIS, Lei",1,0,1,2
City & County of Honolulu,29-03,U.S. House,1,D,"HANABUSA, Colleen Wakako",235,18,167,420
City & County of Honolulu,29-03,U.S. House,1,D,"PULETASI, Sam",6,0,6,12
City & County of Honolulu,29-03,U.S. House,1,D,"TATAII, Steve",1,0,2,3
City & County of Honolulu,29-03,U.S. House,1,D,"KIM, Howard",3,2,7,12
City & County of Honolulu,29-03,U.S. House,1,R,"OSTROV, Shirlene D. (Shirl)",25,2,25,52
City & County of Honolulu,29-03,U.S. House,1,L,"YIM, Alan J.K.",1,0,0,1
City & County of Honolulu,29-03,State Senate,15,D,"WAKAI, Glenn",183,14,126,323
City & County of Honolulu,29-03,State Senate,15,L,"KALINOWSKI, Roman",1,0,0,1
City & County of Honolulu,29-03,State Representative,29,D,"LOGUE, James",51,0,39,90
City & County of Honolulu,29-03,State Representative,29,D,"AU, Alvin K.C.",16,0,12,28
City & County of Honolulu,29-03,State Representative,29,D,"DAYAO, Firmo S.",143,11,98,252
City & County of Honolulu,29-03,State Representative,29,D,"DIONNE, Valerie Belen",16,2,15,33
City & County of Honolulu,29-03,State Representative,29,D,"HOLT, Daniel",84,13,54,151
City & County of Honolulu,29-03,State Representative,29,R,"COAKLEY, Kaiwiola",23,1,25,49
City & County of Honolulu,29-04,U.S. Senate,,D,"SCHATZ, Brian",107,6,76,189
City & County of Honolulu,29-04,U.S. Senate,,D,"REYES, Arturo",9,0,11,20
City & County of Honolulu,29-04,U.S. Senate,,D,"HONEYCHURCH, Tutz",0,0,1,1
City & County of Honolulu,29-04,U.S. Senate,,D,"SHIRATORI, Miles",2,0,4,6
City & County of Honolulu,29-04,U.S. Senate,,D,"CHRISTENSEN, Makani",4,0,1,5
City & County of Honolulu,29-04,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",0,0,0,0
City & County of Honolulu,29-04,U.S. Senate,,C,"ALLISON, Joy J.",0,0,0,0
City & County of Honolulu,29-04,U.S. Senate,,R,"CARROLL, John",13,5,12,30
City & County of Honolulu,29-04,U.S. Senate,,R,"GOTTSCHALK, Karla (Bart)",0,0,1,1
City & County of Honolulu,29-04,U.S. Senate,,R,"ROCO, John P.",2,0,4,6
City & County of Honolulu,29-04,U.S. Senate,,R,"PIRKOWSKI, Eddie",1,0,0,1
City & County of Honolulu,29-04,U.S. Senate,,L,"KOKOSKI, Michael A.",1,0,0,1
City & County of Honolulu,29-04,U.S. House,1,N,"GRIFFIN, Calvin (G)",1,0,0,1
City & County of Honolulu,29-04,U.S. House,1,D,"OCASIO, Javier",3,0,4,7
City & County of Honolulu,29-04,U.S. House,1,D,"AHU ISA, Lei (Leinaala)",14,0,19,33
City & County of Honolulu,29-04,U.S. House,1,D,"SHARSH-DAVIS, Lei",0,0,1,1
City & County of Honolulu,29-04,U.S. House,1,D,"HANABUSA, Colleen Wakako",98,5,64,167
City & County of Honolulu,29-04,U.S. House,1,D,"PULETASI, Sam",2,0,0,2
City & County of Honolulu,29-04,U.S. House,1,D,"TATAII, Steve",2,1,1,4
City & County of Honolulu,29-04,U.S. House,1,D,"KIM, Howard",3,0,1,4
City & County of Honolulu,29-04,U.S. House,1,R,"OSTROV, Shirlene D. (Shirl)",7,4,12,23
City & County of Honolulu,29-04,U.S. House,1,L,"YIM, Alan J.K.",1,0,0,1
City & County of Honolulu,29-04,State Senate,14,D,"CAMPAGNA, Carl",18,0,7,25
City & County of Honolulu,29-04,State Senate,14,D,"KIM, Donna Mercado",100,5,83,188
City & County of Honolulu,29-04,State Representative,29,D,"LOGUE, James",19,1,6,26
City & County of Honolulu,29-04,State Representative,29,D,"AU, Alvin K.C.",6,1,6,13
City & County of Honolulu,29-04,State Representative,29,D,"DAYAO, Firmo S.",26,1,22,49
City & County of Honolulu,29-04,State Representative,29,D,"DIONNE, Valerie Belen",15,0,7,22
City & County of Honolulu,29-04,State Representative,29,D,"HOLT, Daniel",55,3,55,113
City & County of Honolulu,29-04,State Representative,29,R,"COAKLEY, Kaiwiola",11,4,13,28
City & County of Honolulu,30-01,U.S. Senate,,D,"SCHATZ, Brian",235,16,181,432
City & County of Honolulu,30-01,U.S. Senate,,D,"REYES, Arturo",19,0,8,27
City & County of Honolulu,30-01,U.S. Senate,,D,"HONEYCHURCH, Tutz",3,0,1,4
City & County of Honolulu,30-01,U.S. Senate,,D,"SHIRATORI, Miles",8,1,7,16
City & County of Honolulu,30-01,U.S. Senate,,D,"CHRISTENSEN, Makani",11,1,6,18
City & County of Honolulu,30-01,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",0,0,0,0
City & County of Honolulu,30-01,U.S. Senate,,C,"ALLISON, Joy J.",0,0,0,0
City & County of Honolulu,30-01,U.S. Senate,,R,"CARROLL, John",18,4,20,42
City & County of Honolulu,30-01,U.S. Senate,,R,"GOTTSCHALK, Karla (Bart)",4,0,0,4
City & County of Honolulu,30-01,U.S. Senate,,R,"ROCO, John P.",4,0,2,6
City & County of Honolulu,30-01,U.S. Senate,,R,"PIRKOWSKI, Eddie",0,0,5,5
City & County of Honolulu,30-01,U.S. Senate,,L,"KOKOSKI, Michael A.",1,0,1,2
City & County of Honolulu,30-01,U.S. House,1,N,"GRIFFIN, Calvin (G)",1,0,0,1
City & County of Honolulu,30-01,U.S. House,1,D,"OCASIO, Javier",4,0,7,11
City & County of Honolulu,30-01,U.S. House,1,D,"AHU ISA, Lei (Leinaala)",16,1,20,37
City & County of Honolulu,30-01,U.S. House,1,D,"SHARSH-DAVIS, Lei",0,0,1,1
City & County of Honolulu,30-01,U.S. House,1,D,"HANABUSA, Colleen Wakako",244,17,164,425
City & County of Honolulu,30-01,U.S. House,1,D,"PULETASI, Sam",2,0,0,2
City & County of Honolulu,30-01,U.S. House,1,D,"TATAII, Steve",1,0,0,1
City & County of Honolulu,30-01,U.S. House,1,D,"KIM, Howard",6,1,7,14
City & County of Honolulu,30-01,U.S. House,1,R,"OSTROV, Shirlene D. (Shirl)",17,2,18,37
City & County of Honolulu,30-01,U.S. House,1,L,"YIM, Alan J.K.",1,0,0,1
City & County of Honolulu,30-01,State Senate,14,D,"CAMPAGNA, Carl",13,0,15,28
City & County of Honolulu,30-01,State Senate,14,D,"KIM, Donna Mercado",255,19,178,452
City & County of Honolulu,30-01,State Representative,30,D,"CACHOLA, Romy M.",178,6,114,298
City & County of Honolulu,30-01,State Representative,30,D,"VELASCO, Mar",90,12,82,184
City & County of Honolulu,30-02,U.S. Senate,,D,"SCHATZ, Brian",512,22,141,675
City & County of Honolulu,30-02,U.S. Senate,,D,"REYES, Arturo",45,1,8,54
City & County of Honolulu,30-02,U.S. Senate,,D,"HONEYCHURCH, Tutz",6,0,1,7
City & County of Honolulu,30-02,U.S. Senate,,D,"SHIRATORI, Miles",19,1,7,27
City & County of Honolulu,30-02,U.S. Senate,,D,"CHRISTENSEN, Makani",22,2,9,33
City & County of Honolulu,30-02,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",1,0,0,1
